"","pathway","pval","padj","log2err","ES","NES","size"
"192","BIOCARTA_BARR_MAPK_PATHWAY",0.140167364016736,0.249172368825179,0.170932335370056,-0.499628681193909,-1.31127000008974,13
"193","BIOCARTA_BCELLSURVIVAL_PATHWAY",0.0705861566349091,0.144924817512442,0.287805130535564,0.577941193227159,1.52788470618992,15
"194","BIOCARTA_BCR_PATHWAY",0.0237450096139534,0.0631739134663893,0.352487857583619,0.494583045365781,1.56747264853175,33
"195","BIOCARTA_BIOPEPTIDES_PATHWAY",1,1,0.0425877779273254,0.139831435607712,0.427377189330031,28
"196","BIOCARTA_BLYMPHOCYTE_PATHWAY",4.28748783622894e-06,4.59796109333518e-05,0.610526878385931,0.869988366018142,2.18084745774984,12
"197","BIOCARTA_BTG2_PATHWAY",0.0770676691729323,0.155053747750377,0.222056046145248,0.600773790783406,1.4698420878906,11
"198","BIOCARTA_CALCINEURIN_PATHWAY",0.219465648854962,0.353550305093776,0.126875729929857,0.435172580113424,1.21378078160016,18
"199","BIOCARTA_CARDIACEGF_PATHWAY",0.0122862636623592,0.0373838990632754,0.380730400722792,0.629189737876621,1.71823247645527,17
"200","BIOCARTA_CARM1_PATHWAY",0.789473684210526,0.920663114268798,0.0536769600638126,0.300874998689358,0.736115228480539,11
"201","BIOCARTA_CARM_ER_PATHWAY",0.909433962264151,0.995709705951245,0.0473534245254193,0.234227467811159,0.697265218882925,25
"202","BIOCARTA_CASPASE_PATHWAY",0.0034269950436261,0.0131712291377626,0.431707695803346,0.637927503015069,1.87456594379378,22
"203","BIOCARTA_CBL_PATHWAY",0.314606741573034,0.471590876700927,0.101713902282311,0.452246666916935,1.13367147463794,12
"204","BIOCARTA_CCR3_PATHWAY",0.606694560669456,0.77013064640082,0.0714786287425507,-0.319956000740705,-0.896943566344778,16
"205","BIOCARTA_CCR5_PATHWAY",0.0965250965250965,0.183870662594067,0.199915231309662,0.508010494579007,1.38730827542028,17
"206","BIOCARTA_CD40_PATHWAY",0.00745788327809774,0.0249116067214695,0.407017918923954,0.686773078228957,1.74947524026424,13
"207","BIOCARTA_CDK5_PATHWAY",0.92948717948718,1,0.0520570030732099,-0.24211443168715,-0.619051875711722,12
"208","BIOCARTA_CDMAC_PATHWAY",0.188931297709924,0.312540604190352,0.138022242496643,0.465046610481291,1.25418574877916,16
"209","BIOCARTA_CELL2CELL_PATHWAY",0.568085106382979,0.735820888561381,0.0756946307932749,-0.377581012196727,-0.933727253590611,11
"210","BIOCARTA_CELLCYCLE_PATHWAY",0.0786516853932584,0.157223548372383,0.219250346703755,0.470338902538418,1.39266358731125,23
"211","BIOCARTA_CERAMIDE_PATHWAY",0.0838095238095238,0.165297221692415,0.213927855492356,0.488997112237389,1.40573299821173,21
"212","BIOCARTA_CHEMICAL_PATHWAY",0.0763358778625954,0.154000922598182,0.224966093540314,0.507247935406421,1.4148129354616,18
"213","BIOCARTA_CHREBP_PATHWAY",0.688931297709924,0.844233728363322,0.0607719451853533,0.302754217146307,0.844440268329426,18
"214","BIOCARTA_CK1_PATHWAY",0.729338842975207,0.87681259988775,0.0618406035753285,-0.296503145300648,-0.818798524434219,15
"215","BIOCARTA_CLASSIC_PATHWAY",3.51382200352116e-06,3.84503226274195e-05,0.627256739718528,0.872223565576695,2.18645055483163,12
"216","BIOCARTA_COMP_PATHWAY",2.50081943391671e-06,2.86938680291531e-05,0.627256739718528,0.842207950018628,2.2713534183782,16
"217","BIOCARTA_CPSF_PATHWAY",0.624254473161034,0.787234993079405,0.0675188953767744,0.365898123324397,0.866945233604989,10
"218","BIOCARTA_CREB_PATHWAY",0.981132075471698,1,0.048701086452153,-0.179445000715205,-0.534548704513318,21
"219","BIOCARTA_CSK_PATHWAY",0.00017086459775096,0.00107294251658919,0.518848077743792,0.725770967995011,2.05797180573423,19
"220","BIOCARTA_CTCF_PATHWAY",0.000203254223843308,0.00124458985356488,0.518848077743792,0.685517211714931,2.0267852995066,24
"221","BIOCARTA_CTLA4_PATHWAY",0.00251432054554643,0.0102959945278128,0.431707695803346,0.676114051219112,1.88581330497819,18
"222","BIOCARTA_CTL_PATHWAY",0.00212750887816365,0.00894765121784272,0.431707695803346,0.72604837320621,1.84952452625834,13
"223","BIOCARTA_CXCR4_PATHWAY",0.50187969924812,0.66973964382501,0.0756946307932749,0.340065067286611,0.964277094913737,19
"224","BIOCARTA_CYTOKINE_PATHWAY",0.0215560491534323,0.0585361647277718,0.352487857583619,0.639779267847992,1.62976392612947,13
"225","BIOCARTA_D4GDI_PATHWAY",0.0674157303370786,0.140119433894407,0.237793834423688,0.596515961576144,1.49531921244497,12
"226","BIOCARTA_DC_PATHWAY",0.0244111157051702,0.0645970813711825,0.352487857583619,0.634386956654687,1.61602763503195,13
"227","BIOCARTA_DEATH_PATHWAY",0.00958437496895946,0.0303667944726978,0.380730400722792,0.536800338144621,1.65223866131381,29
"228","BIOCARTA_DNAFRAGMENT_PATHWAY",0.290258449304175,0.442958981647306,0.110564716336619,0.491235903671145,1.16391585011156,10
"229","BIOCARTA_DREAM_PATHWAY",0.940074906367041,1,0.0454967810085007,0.233286992484258,0.584793273516937,12
"230","BIOCARTA_ECM_PATHWAY",0.0687022900763359,0.141994344897191,0.237793834423688,0.518269720014047,1.4455548317736,18
"231","BIOCARTA_EDG1_PATHWAY",0.54392523364486,0.711032785965962,0.0713052987340038,0.322957070906998,0.949017440960453,22
"232","BIOCARTA_EFP_PATHWAY",0.511450381679389,0.679289796660713,0.0755015292281669,0.356361470822798,0.96107243456173,16
"233","BIOCARTA_EGFR_SMRTE_PATHWAY",0.317669172932331,0.474616218168683,0.101350743797099,0.465956438401892,1.14000043742524,11
"234","BIOCARTA_EGF_PATHWAY",0.155009451795841,0.268764920968787,0.153158808683073,0.415708229296047,1.25912526460999,27
"235","BIOCARTA_EICOSANOID_PATHWAY",0.00439578159259886,0.0161133209867659,0.407017918923954,0.626181758352544,1.84005077894385,22
"236","BIOCARTA_EIF2_PATHWAY",0.679920477137177,0.836836096522304,0.0633597010643758,0.348310991957105,0.825274946878372,10
"237","BIOCARTA_EIF4_PATHWAY",0.782857142857143,0.915839013490964,0.0546808488785442,0.266801321231373,0.788818991733139,24
"238","BIOCARTA_EIF_PATHWAY",0.803347280334728,0.928232123484143,0.0578529757032509,-0.271943937931281,-0.762349713614528,16
"239","BIOCARTA_EPONFKB_PATHWAY",0.12593984962406,0.228652337566398,0.170932335370056,0.564718844732298,1.38163072115731,11
"240","BIOCARTA_EPO_PATHWAY",0.176691729323308,0.297625834826519,0.142056643575821,0.450724251510056,1.27805856485394,19
"241","BIOCARTA_ERAD_PATHWAY",0.894736842105263,0.986380597014925,0.047925896705813,0.240112994350282,0.68085635049362,19
"242","BIOCARTA_ERK5_PATHWAY",0.697265625,0.851778795292114,0.0613026075396207,0.323397461784719,0.827821161254238,14
"243","BIOCARTA_ERK_PATHWAY",0.0590854516486192,0.127236127475106,0.321775918075361,0.496312159526993,1.49758388823702,26
"244","BIOCARTA_ERYTH_PATHWAY",0.0515267175572519,0.115199157792585,0.276500599254472,0.602570850052495,1.53497977147026,13
"245","BIOCARTA_ETS_PATHWAY",0.27992277992278,0.432096057096057,0.11101149245045,0.424198614748488,1.15842931384732,17
"246","BIOCARTA_EXTRINSIC_PATHWAY",0.0421448414340173,0.0994941542283694,0.321775918075361,0.668308801294529,1.58346570513805,10
"247","BIOCARTA_FAS_PATHWAY",0.0068058908712534,0.0231259397114643,0.407017918923954,0.557497612589036,1.73308569413931,30
"248","BIOCARTA_FCER1_PATHWAY",0.00524665421474389,0.0187213041998319,0.407017918923954,0.518847253920618,1.69643459288324,38
"249","BIOCARTA_FMLP_PATHWAY",0.0358497763442477,0.0870695761427125,0.321775918075361,0.467141221558794,1.48823319529922,34
"250","BIOCARTA_G1_PATHWAY",0.00786106404988011,0.025993859804556,0.380730400722792,0.550520145156112,1.68259555717101,28
"251","BIOCARTA_G2_PATHWAY",0.0819047619047619,0.162081459509457,0.216542836735348,0.465699338699912,1.37687655034318,24
"252","BIOCARTA_GABA_PATHWAY",0.356713426853707,0.51967939824422,0.0982123351217438,-0.444948522567962,-1.0848481421889,10
"253","BIOCARTA_GATA3_PATHWAY",0.17175572519084,0.291882226254417,0.14551614609036,0.518272747298545,1.3202400732433,13
"254","BIOCARTA_GCR_PATHWAY",0.131274131274131,0.236637840664686,0.169570644405628,0.486689909579918,1.32908462783491,17
"255","BIOCARTA_GHRELIN_PATHWAY",0.719924812030075,0.870570902394107,0.0579754757571486,0.327350302048407,0.800889217898515,11
"256","BIOCARTA_GH_PATHWAY",0.0577281191806331,0.124996502835603,0.257206466468838,0.471720197037869,1.42337952693557,26
"257","BIOCARTA_GLEEVEC_PATHWAY",0.106741573033708,0.199979694057127,0.186432558434075,0.450968324688562,1.33530771415026,23
"258","BIOCARTA_GPCR_PATHWAY",0.740601503759398,0.885156611188165,0.0566484183613995,0.270489941488353,0.83255152254238,29
"259","BIOCARTA_GRANULOCYTES_PATHWAY",4.00451262603558e-05,0.000315502201429923,0.557332238758646,0.838938327122219,2.10301262565991,12
"260","BIOCARTA_GSK3_PATHWAY",0.0308622599321548,0.0770122862918508,0.352487857583619,0.564036452128434,1.61195426689162,20
"261","BIOCARTA_HCMV_PATHWAY",0.0772200772200772,0.15525465678579,0.224966093540314,0.524461385230879,1.43223344327196,17
"262","BIOCARTA_HDAC_PATHWAY",0.967924528301887,1,0.0445070537769277,0.203998039501752,0.607276076517019,25
"263","BIOCARTA_HER2_PATHWAY",0.0492707089173419,0.112236167691817,0.321775918075361,0.521267437994848,1.54346190848449,23
"264","BIOCARTA_HES_PATHWAY",0.187265917602996,0.310829861549468,0.137250779610133,0.516739821224629,1.29533999471016,12
"265","BIOCARTA_HIF_PATHWAY",0.150579150579151,0.26262461652072,0.157402899305283,0.498549832409495,1.31800029680982,15
"266","BIOCARTA_HIVNEF_PATHWAY",0.000107879052865897,0.000726033397932328,0.538434096309916,0.549212281246236,1.93498867395198,56
"267","BIOCARTA_HSP27_PATHWAY",0.0147563462928393,0.0432740980091642,0.380730400722792,0.651978950225333,1.66891220701089,14
"268","BIOCARTA_HSWI_SNF_PATHWAY",0.606837606837607,0.77014678238905,0.0725351864394589,-0.351589032281128,-0.898962727651617,12
"269","BIOCARTA_IGF1MTOR_PATHWAY",0.554511278195489,0.721084318410463,0.070619624712259,0.327700634752343,0.929216924871773,19
"270","BIOCARTA_IGF1R_PATHWAY",0.97196261682243,1,0.0438879842863647,0.191526789578398,0.562806267751307,22
"271","BIOCARTA_IGF1_PATHWAY",0.163809523809524,0.281462772954486,0.149207542435322,0.444773130111021,1.27860114112791,21
"272","BIOCARTA_IL10_PATHWAY",0.0195575057681829,0.054154311895123,0.352487857583619,0.644992325382677,1.64304358919739,13
"273","BIOCARTA_IL12_PATHWAY",0.0310563201906353,0.0772154227079105,0.352487857583619,0.586800457325589,1.60247305745687,17
"274","BIOCARTA_IL17_PATHWAY",0.000235880464321745,0.00141217595104072,0.518848077743792,0.80606475521665,2.02060664355978,12
"275","BIOCARTA_IL1R_PATHWAY",0.0016676878085846,0.00733757800515743,0.45505986738723,0.596398243996436,1.85401558919672,30
"276","BIOCARTA_IL2RB_PATHWAY",0.00202285680202809,0.00860551536586322,0.431707695803346,0.565291395086438,1.82144031234312,36
"277","BIOCARTA_IL2_PATHWAY",0.0696798493408663,0.143512802284831,0.234392647294686,0.50799646017471,1.45179812129944,20
"278","BIOCARTA_IL3_PATHWAY",0.0782442748091603,0.156568039230385,0.222056046145248,0.571874968162818,1.45678555121552,13
"279","BIOCARTA_IL4_PATHWAY",0.0582706766917293,0.125848475355054,0.257206466468838,0.62237647389594,1.52269481438647,11
"280","BIOCARTA_IL6_PATHWAY",0.0420969892814882,0.0994606596018848,0.321775918075361,0.536180843116789,1.54137332371883,21
"281","BIOCARTA_IL7_PATHWAY",0.00831018835035031,0.0271898687498449,0.380730400722792,0.643073971739148,1.7343083307958,16
"282","BIOCARTA_INFLAM_PATHWAY",0.000235601290150457,0.0014119351151106,0.518848077743792,0.7075311590063,2.03395863204056,21
"283","BIOCARTA_INSULIN_PATHWAY",0.144761904761905,0.255877384157372,0.159646701919906,0.457248218954796,1.31446361066905,21
"284","BIOCARTA_INTEGRIN_PATHWAY",0.888073394495413,0.982149670236458,0.0471642455670861,0.229005700615714,0.725783415821511,33
"285","BIOCARTA_INTRINSIC_PATHWAY",0.00958437496895946,0.0303667944726978,0.380730400722792,0.610405095861245,1.73084420947461,19
"286","BIOCARTA_KERATINOCYTE_PATHWAY",0.0303921874965918,0.0762579345721279,0.352487857583619,0.442800886067835,1.49956914944098,46
"287","BIOCARTA_LAIR_PATHWAY",0.000301017425669156,0.00173532874954053,0.49849310876659,0.757262406518459,2.04226349990755,16
"288","BIOCARTA_LEPTIN_PATHWAY",0.246520874751491,0.390115653161907,0.121543282035469,0.515838777550197,1.22220897293121,10
"289","BIOCARTA_LIS1_PATHWAY",0.0803666320713591,0.160056093329849,0.287805130535564,-0.509332336919697,-1.47674690849093,19
"290","BIOCARTA_LONGEVITY_PATHWAY",0.40234375,0.569858393755992,0.0897104652742981,0.41353456612922,1.05855087069219,14
"291","BIOCARTA_LYM_PATHWAY",0.000126291898722105,0.000826421738149415,0.518848077743792,0.819069644429904,2.00392070154521,11
"292","BIOCARTA_MAL_PATHWAY",0.817021276595745,0.938531401069177,0.0578529757032509,-0.264326995105957,-0.766383841273683,19
"293","BIOCARTA_MAPK_PATHWAY",0.361921097770154,0.525271798666058,0.0883594442500905,0.276578895866098,1.04743888767736,81
"294","BIOCARTA_MCALPAIN_PATHWAY",0.140926640926641,0.250116402116402,0.163180127180689,0.502859990837401,1.32939492522604,15
"295","BIOCARTA_MCM_PATHWAY",0.393129770992366,0.560300004050626,0.0897104652742981,0.373518112897844,1.0418145070096,18
"296","BIOCARTA_MEF2D_PATHWAY",0.66988416988417,0.828048962921842,0.0626618230932491,0.308946454510974,0.843691178781686,17
"297","BIOCARTA_MET_PATHWAY",0.055045871559633,0.121141919942596,0.261663521711573,0.450458323356307,1.42762900544292,33
"298","BIOCARTA_MHC_PATHWAY",0.021432537696852,0.0582811160840765,0.352487857583619,0.673396746266305,1.68804048366005,12
"299","BIOCARTA_MITOCHONDRIA_PATHWAY",0.0201070461717304,0.055287359622501,0.352487857583619,0.580717284113368,1.64666244656962,19
"300","BIOCARTA_MONOCYTE_PATHWAY",0.000147042399360137,0.00094237910826361,0.518848077743792,0.848541816333119,2.01050302335745,10
"301","BIOCARTA_MPR_PATHWAY",0.630885122410546,0.793339048377084,0.0643583367917361,0.307857482835931,0.879822892969501,20
"302","BIOCARTA_MTA3_PATHWAY",0.150579150579151,0.26262461652072,0.157402899305283,0.475538992402744,1.29863297409252,17
"303","BIOCARTA_MTOR_PATHWAY",0.940952380952381,1,0.0462302524077616,0.213917894435703,0.614955457999223,21
"304","BIOCARTA_MYOSIN_PATHWAY",0.515037593984962,0.68267320387105,0.0743625384422526,0.390842479462906,0.956228009382667,11
"305","BIOCARTA_NDKDYNAMIN_PATHWAY",0.113636363636364,0.210230830534525,0.190023305279108,-0.469040473447087,-1.34116400096583,17
"306","BIOCARTA_NFAT_PATHWAY",0.00124493982170577,0.00572033390859982,0.45505986738723,0.530779093312652,1.80490335532299,47
"307","BIOCARTA_NFKB_PATHWAY",0.00455005279594182,0.016596458006926,0.407017918923954,0.629982587593193,1.81102769222213,21
"308","BIOCARTA_NGF_PATHWAY",0.0770676691729323,0.155053747750377,0.222056046145248,0.506754806712123,1.43693692724427,19
"309","BIOCARTA_NKCELLS_PATHWAY",0.0036617022127325,0.013878767398997,0.431707695803346,0.639848117952867,1.82861568610434,20
"310","BIOCARTA_NKT_PATHWAY",9.76850128437881e-05,0.000668079561219842,0.538434096309916,0.73658855955785,2.08864580541732,19
"311","BIOCARTA_NO1_PATHWAY",0.4234404536862,0.59151528152051,0.0850427463764322,0.3381617737538,1.02424730340257,27
"312","BIOCARTA_NO2IL12_PATHWAY",0.0820610687022901,0.162227786872476,0.216542836735348,0.570117609666149,1.45230888304716,13
"313","BIOCARTA_NOS1_PATHWAY",0.0507538201226547,0.114205758988868,0.321775918075361,-0.512583963453425,-1.49997485763845,20
"314","BIOCARTA_NPC_PATHWAY",0.731203007518797,0.878365231028374,0.0572461135202884,0.321036212480804,0.785441282693034,11
"315","BIOCARTA_NPP1_PATHWAY",0.280318091451292,0.432480313938821,0.112843355675562,0.496945434315666,1.17744379699857,10
"316","BIOCARTA_NTHI_PATHWAY",0.00239374078021535,0.00987063103300243,0.431707695803346,0.648011112550437,1.90419688294623,22
"317","BIOCARTA_NUCLEARRS_PATHWAY",0.472014925373134,0.640003715931586,0.0785029047348687,0.322731532086638,1.00327138390693,30
"318","BIOCARTA_P27_PATHWAY",0.387404580152672,0.553207748700371,0.0905428948469474,0.419070212026881,1.06753305147598,13
"319","BIOCARTA_P38MAPK_PATHWAY",0.0557555646502116,0.122203127417693,0.321775918075361,0.458692470842314,1.47796510723944,36
"320","BIOCARTA_P53HYPOXIA_PATHWAY",0.00786901829132221,0.0259988907338384,0.380730400722792,0.608922367163958,1.75048531668226,21
"321","BIOCARTA_P53_PATHWAY",0.0484894890470429,0.110969942207195,0.321775918075361,0.572464578746847,1.5438816242572,16
"322","BIOCARTA_PAR1_PATHWAY",0.210526315789474,0.34194612424409,0.128788713061714,0.433353838723254,1.22880360516885,19
"323","BIOCARTA_PCAF_PATHWAY",0.0125717372243003,0.0380760611268018,0.380730400722792,0.669826427984035,1.7063056025065,13
"324","BIOCARTA_PDGF_PATHWAY",0.138317757009346,0.246403263843299,0.161978948883402,0.414697681338973,1.26747128570964,28
"325","BIOCARTA_PDZS_PATHWAY",0.0842852073707903,0.16573753422762,0.287805130535564,-0.526665956005741,-1.50593703681488,17
"326","BIOCARTA_PGC1A_PATHWAY",0.809917355371901,0.933086693876499,0.0568864160475701,-0.276638207717708,-0.763941158370203,15
"327","BIOCARTA_PITX2_PATHWAY",0.0553435114503817,0.121510162385905,0.266350657088526,0.547441446168656,1.47639665487554,16
"328","BIOCARTA_PLATELETAPP_PATHWAY",0.25381679389313,0.399734391021989,0.116739204791222,0.471347464127012,1.20070332427421,13
"329","BIOCARTA_PLCE_PATHWAY",0.962226640159046,1,0.0471642455670861,0.231829597827475,0.549288318341286,10
"330","BIOCARTA_PML_PATHWAY",0.0105618970406078,0.0328302207327466,0.380730400722792,0.634592681192739,1.73298718734031,17
"331","BIOCARTA_PPARA_PATHWAY",0.0417477024919484,0.0987934217160285,0.321775918075361,0.435777993983797,1.48778272442564,49
"332","BIOCARTA_PRC2_PATHWAY",0.279296875,0.43137606575698,0.111918316325105,0.456096462060958,1.16749927715448,14
"333","BIOCARTA_PRION_PATHWAY",0.112359550561798,0.208652603478838,0.181383128498408,0.568588750030776,1.42531254260924,12
"334","BIOCARTA_PROTEASOME_PATHWAY",0.75187969924812,0.893662714325221,0.0559428593065705,0.281649366572445,0.798635493935855,19
"335","BIOCARTA_PS1_PATHWAY",0.96875,1,0.0460457683018055,0.215802926535761,0.55240454968635,14
"336","BIOCARTA_PTC1_PATHWAY",0.146616541353383,0.258181990881459,0.157402899305283,0.548901346388057,1.34293192112945,11
"337","BIOCARTA_PTDINS_PATHWAY",0.968164794007491,1,0.0441523058441465,0.184780169996211,0.547130192765387,23
"338","BIOCARTA_PTEN_PATHWAY",0.0782442748091603,0.156568039230385,0.222056046145248,0.505593888908972,1.41019947877287,18
"339","BIOCARTA_PYK2_PATHWAY",0.94291754756871,1,0.0509082865515105,-0.208571527787448,-0.665458529006919,27
"340","BIOCARTA_RAB_PATHWAY",0.864503816793893,0.967970912653215,0.0501934252649434,0.261962123729035,0.667318309175475,13
"341","BIOCARTA_RAC1_PATHWAY",0.604519774011299,0.767699837660169,0.066436413766281,0.31526564896462,0.900994618583899,20
"342","BIOCARTA_RACCYCD_PATHWAY",0.128491620111732,0.232686786160044,0.16823816568964,0.42975352746073,1.29674831914573,26
"343","BIOCARTA_RACC_PATHWAY",0.190376569037657,0.314579179654227,0.144630528034484,-0.478066017533282,-1.25467902554312,13
"344","BIOCARTA_RANBP2_PATHWAY",0.565789473684211,0.733168859649123,0.0696133438850965,0.375719548169707,0.919228524305206,11
"345","BIOCARTA_RANKL_PATHWAY",0.200374531835206,0.328174984343528,0.132147260608774,0.510426264577413,1.27951345667671,12
"346","BIOCARTA_RANMS_PATHWAY",0.500994035785288,0.668859863862465,0.0787113806986485,0.40664271719694,0.963483939876666,10
"347","BIOCARTA_RAS_PATHWAY",0.254205607476636,0.400133440218284,0.115240003147781,0.397527026871924,1.1681431240849,22
"348","BIOCARTA_RB_PATHWAY",0.027837200556544,0.0713003979577886,0.352487857583619,0.626913762731103,1.59699053507935,13
"349","BIOCARTA_RELA_PATHWAY",0.060085996564005,0.128827341689661,0.321775918075361,0.587945125532424,1.55433178307265,15
"350","BIOCARTA_RHO_PATHWAY",0.284369114877589,0.436791551809638,0.108394255853397,0.403429315963214,1.15295670129489,20
"351","BIOCARTA_RNA_PATHWAY",0.048122739128603,0.110617187950003,0.321775918075361,0.661683900856943,1.56776891553637,10
"352","BIOCARTA_SET_PATHWAY",0.993987975951904,1,0.0460457683018055,-0.199785522788204,-0.48710568130927,10
